1376;3;Kota Payakumbuh
1377;3;Kota Pariaman
1401;4;Kabupaten Kuantan Singingi
1402;4;Kabupaten Indragiri Hulu
1403;4;Kabupaten Indragiri Hilir
1404;4;Kabupaten Pelalawan
1405;4;Kabupaten S I A K
1406;4;Kabupaten Kampar
1407;4;Kabupaten Rokan Hulu
1408;4;Kabupaten Bengkalis
1409;4;Kabupaten Rokan Hilir
1410;4;Kabupaten Kepulauan Meranti
1471;4;Kota Pekanbaru
1473;4;Kota D U M A I
1501;5;Kabupaten Kerinci
1502;5;Kabupaten Merangin
1503;5;Kabupaten Sarolangun
1504;5;Kabupaten Batang Hari
1505;5;Kabupaten Muaro Jambi
1506;5;Kabupaten Tanjung Jabung Timur
1507;5;Kabupaten Tanjung Jabung Barat
1508;5;Kabupaten Tebo
1509;5;Kabupaten Bungo
1571;5;Kota Jambi
1572;5;Kota Sungai Penuh
1601;6;Kabupaten Ogan Komering Ulu
1602;6;Kabupaten Ogan Komering Ilir
1603;6;Kabupaten Muara Enim
1604;6;Kabupaten Lahat
1605;6;Kabupaten Musi Rawas
1606;6;Kabupaten Musi Banyuasin
1607;6;Kabupaten Banyu Asin
1608;6;Kabupaten Ogan Komering Ulu Selatan
1609;6;Kabupaten Ogan Komering Ulu Timur
1610;6;Kabupaten Ogan Ilir
1611;6;Kabupaten Empat Lawang
1612;6;Kabupaten Penukal Abab Lematang Ilir
1613;6;Kabupaten Musi Rawas Utara
1671;6;Kota Palembang
1672;6;Kota Prabumulih
1673;6;Kota Pagar Alam
1674;6;Kota Lubuklinggau
1701;7;Kabupaten Bengkulu Selatan
1702;7;Kabupaten Rejang Lebong
1703;7;Kabupaten Bengkulu Utara
1704;7;Kabupaten Kaur
1705;7;Kabupaten Seluma
1706;7;Kabupaten Mukomuko
1707;7;Kabupaten Lebong
1708;7;Kabupaten Kepahiang
1709;7;Kabupaten Bengkulu Tengah
1771;7;Kota Bengkulu
1801;8;Kabupaten Lampung Barat
1802;8;Kabupaten Tanggamus
1803;8;Kabupaten Lampung Selatan
1804;8;Kabupaten Lampung Timur
1805;8;Kabupaten Lampung Tengah
1806;8;Kabupaten Lampung Utara
1807;8;Kabupaten Way Kanan
1808;8;Kabupaten Tulangbawang
1809;8;Kabupaten Pesawaran
1810;8;Kabupaten Pringsewu
1811;8;Kabupaten Mesuji
1812;8;Kabupaten Tulang Bawang Barat
1813;8;Kabupaten Pesisir Barat
1871;8;Kota Bandar Lampung
1872;8;Kota Metro
1901;9;Kabupaten Bangka
1902;9;Kabupaten Belitung
1903;9;Kabupaten Bangka Barat
1904;9;Kabupaten Bangka Tengah
1905;9;Kabupaten Bangka Selatan
1906;9;Kabupaten Belitung Timur
1971;9;Kota Pangkal Pinang
2101;10;Kabupaten Karimun
2102;10;Kabupaten Bintan
2103;10;Kabupaten Natuna
2104;10;Kabupaten Lingga
2105;10;Kabupaten Kepulauan Anambas
2171;10;Kota Batam
2172;10;Kota Tanjung Pinang
3101;11;Kabupaten Kepulauan Seribu
3171;11;Kota Jakarta Selatan
3172;11;Kota Jakarta Timur
3173;11;Kota Jakarta Pusat
3174;11;Kota Jakarta Barat
3175;11;Kota Jakarta Utara
3201;12;Kabupaten Bogor
3202;12;Kabupaten Sukabumi
3203;12;Kabupaten Cianjur
3204;12;Kabupaten Bandung
3205;12;Kabupaten Garut
3206;12;Kabupaten Tasikmalaya
3207;12;Kabupaten Ciamis
3208;12;Kabupaten Kuningan
3209;12;Kabupaten Cirebon
3210;12;Kabupaten Majalengka
3211;12;Kabupaten Sumedang
3212;12;Kabupaten Indramayu
3213;12;Kabupaten Subang
3214;12;Kabupaten Purwakarta
3215;12;Kabupaten Karawang
3216;12;Kabupaten Bekasi
3217;12;Kabupaten Bandung Barat
3218;12;Kabupaten Pangandaran
3271;12;Kota Bogor
3272;12;Kota Sukabumi
3273;12;Kota Bandung
3274;12;Kota Cirebon
3275;12;Kota Bekasi
3276;12;Kota Depok
3277;12;Kota Cimahi
3278;12;Kota Tasikmalaya
3279;12;Kota Banjar
3301;13;Kabupaten Cilacap
3302;13;Kabupaten Banyumas
3303;13;Kabupaten Purbalingga
3304;13;Kabupaten Banjarnegara
3305;13;Kabupaten Kebumen
3306;13;Kabupaten Purworejo
3307;13;Kabupaten Wonosobo
3308;13;Kabupaten Magelang
3309;13;Kabupaten Boyolali
3310;13;Kabupaten Klaten
3311;13;Kabupaten Sukoharjo
3312;13;Kabupaten Wonogiri
3313;13;Kabupaten Karanganyar
3314;13;Kabupaten Sragen
3315;13;Kabupaten Grobogan
3316;13;Kabupaten Blora
3317;13;Kabupaten Rembang
3318;13;Kabupaten Pati
3319;13;Kabupaten Kudus
3320;13;Kabupaten Jepara
3321;13;Kabupaten Demak
3322;13;Kabupaten Semarang
3323;13;Kabupaten Temanggung
3324;13;Kabupaten Kendal
3325;13;Kabupaten Batang
3326;13;Kabupaten Pekalongan
3327;13;Kabupaten Pemalang
3328;13;Kabupaten Tegal
3329;13;Kabupaten Brebes
3371;13;Kota Magelang
3372;13;Kota Surakarta
3373;13;Kota Salatiga
3374;13;Kota Semarang
3375;13;Kota Pekalongan
3376;13;Kota Tegal
3401;14;Kabupaten Kulon Progo
3402;14;Kabupaten Bantul
3403;14;Kabupaten Gunung Kidul
3404;14;Kabupaten Sleman
3471;14;Kota Yogyakarta
3501;15;Kabupaten Pacitan
3502;15;Kabupaten Ponorogo
3503;15;Kabupaten Trenggalek
3504;15;Kabupaten Tulungagung
3505;15;Kabupaten Blitar
3506;15;Kabupaten Kediri
3507;15;Kabupaten Malang
3508;15;Kabupaten Lumajang
3509;15;Kabupaten Jember
3510;15;Kabupaten Banyuwangi
3511;15;Kabupaten Bondowoso
3512;15;Kabupaten Situbondo
3513;15;Kabupaten Probolinggo
3514;15;Kabupaten Pasuruan
3515;15;Kabupaten Sidoarjo
3516;15;Kabupaten Mojokerto
3517;15;Kabupaten Jombang
3518;15;Kabupaten Nganjuk
3519;15;Kabupaten Madiun
3520;15;Kabupaten Magetan
3521;15;Kabupaten Ngawi
3522;15;Kabupaten Bojonegoro
3523;15;Kabupaten Tuban
3524;15;Kabupaten Lamongan
3525;15;Kabupaten Gresik
3526;15;Kabupaten Bangkalan
3527;15;Kabupaten Sampang
3528;15;Kabupaten Pamekasan
3529;15;Kabupaten Sumenep
3571;15;Kota Kediri
3572;15;Kota Blitar
3573;15;Kota Malang
3574;15;Kota Probolinggo
3575;15;Kota Pasuruan
3576;15;Kota Mojokerto
3577;15;Kota Madiun
3578;15;Kota Surabaya
3579;15;Kota Batu
3601;16;Kabupaten Pandeglang
3602;16;Kabupaten Lebak
3603;16;Kabupaten Tangerang
3604;16;Kabupaten Serang
3671;16;Kota Tangerang
3672;16;Kota Cilegon
3673;16;Kota Serang
3674;16;Kota Tangerang Selatan
5101;17;Kabupaten Jembrana
5102;17;Kabupaten Tabanan
5103;17;Kabupaten Badung
5104;17;Kabupaten Gianyar
5105;17;Kabupaten Klungkung
5106;17;Kabupaten Bangli
5107;17;Kabupaten Karang Asem
5108;17;Kabupaten Buleleng
5171;17;Kota Denpasar
5201;18;Kabupaten Lombok Barat
5202;18;Kabupaten Lombok Tengah
5203;18;Kabupaten Lombok Timur
5204;18;Kabupaten Sumbawa
5205;18;Kabupaten Dompu
5206;18;Kabupaten Bima
5207;18;Kabupaten Sumbawa Barat
5208;18;Kabupaten Lombok Utara
5271;18;Kota Mataram
5272;18;Kota Bima
5301;19;Kabupaten Sumba Barat
5302;19;Kabupaten Sumba Timur
5303;19;Kabupaten Kupang
5304;19;Kabupaten Timor Tengah Selatan
5305;19;Kabupaten Timor Tengah Utara
5306;19;Kabupaten Belu
5307;19;Kabupaten Alor
5308;19;Kabupaten Lembata
5309;19;Kabupaten Flores Timur
5310;19;Kabupaten Sikka
5311;19;Kabupaten Ende
5312;19;Kabupaten Ngada
5313;19;Kabupaten Manggarai
5314;19;Kabupaten Rote Ndao
5315;19;Kabupaten Manggarai Barat
5316;19;Kabupaten Sumba Tengah
5317;19;Kabupaten Sumba Barat Daya
5318;19;Kabupaten Nagekeo
5319;19;Kabupaten Manggarai Timur
5320;19;Kabupaten Sabu Raijua
5321;19;Kabupaten Malaka
5371;19;Kota Kupang
6101;20;Kabupaten Sambas
6102;20;Kabupaten Bengkayang
6103;20;Kabupaten Landak
6104;20;Kabupaten Mempawah
6105;20;Kabupaten Sanggau
6106;20;Kabupaten Ketapang
6107;20;Kabupaten Sintang
6108;20;Kabupaten Kapuas Hulu
6109;20;Kabupaten Sekadau
6110;20;Kabupaten Melawi
6111;20;Kabupaten Kayong Utara
6112;20;Kabupaten Kubu Raya
6171;20;Kota Pontianak
6172;20;Kota Singkawang
6201;21;Kabupaten Kotawaringin Barat
6202;21;Kabupaten Kotawaringin Timur
6203;21;Kabupaten Kapuas
6204;21;Kabupaten Barito Selatan
6205;21;Kabupaten Barito Utara
6206;21;Kabupaten Sukamara
6207;21;Kabupaten Lamandau
6208;21;Kabupaten Seruyan
6209;21;Kabupaten Katingan
6210;21;Kabupaten Pulang Pisau
6211;21;Kabupaten Gunung Mas
6212;21;Kabupaten Barito Timur
6213;21;Kabupaten Murung Raya
6271;21;Kota Palangka Raya
6301;22;Kabupaten Tanah Laut
6302;22;Kabupaten Kota Baru
6303;22;Kabupaten Banjar
6304;22;Kabupaten Barito Kuala
6305;22;Kabupaten Tapin
6306;22;Kabupaten Hulu Sungai Selatan
6307;22;Kabupaten Hulu Sungai Tengah
6308;22;Kabupaten Hulu Sungai Utara
6309;22;Kabupaten Tabalong
6310;22;Kabupaten Tanah Bumbu
6311;22;Kabupaten Balangan
6371;22;Kota Banjarmasin
6372;22;Kota Banjar Baru
6401;23;Kabupaten Paser
6402;23;Kabupaten Kutai Barat
6403;23;Kabupaten Kutai Kartanegara
6404;23;Kabupaten Kutai Timur
6405;23;Kabupaten Berau
6409;23;Kabupaten Penajam Paser Utara
6411;23;Kabupaten Mahakam Hulu
6471;23;Kota Balikpapan
6472;23;Kota Samarinda
6474;23;Kota Bontang
6501;24;Kabupaten Malinau
6502;24;Kabupaten Bulungan
6503;24;Kabupaten Tana Tidung
6504;24;Kabupaten Nunukan
6571;24;Kota Tarakan
7101;25;Kabupaten Bolaang Mongondow
7102;25;Kabupaten Minahasa
7103;25;Kabupaten Kepulauan Sangihe
7104;25;Kabupaten Kepulauan Talaud
7105;25;Kabupaten Minahasa Selatan
7106;25;Kabupaten Minahasa Utara
7107;25;Kabupaten Bolaang Mongondow Utara
7108;25;Kabupaten Siau Tagulandang Biaro
7109;25;Kabupaten Minahasa Tenggara
7110;25;Kabupaten Bolaang Mongondow Selatan
7111;25;Kabupaten Bolaang Mongondow Timur
7171;25;Kota Manado
7172;25;Kota Bitung
7173;25;Kota Tomohon
7174;25;Kota Kotamobagu
7201;26;Kabupaten Banggai Kepulauan
7202;26;Kabupaten Banggai
7203;26;Kabupaten Morowali
7204;26;Kabupaten Poso
7205;26;Kabupaten Donggala
7206;26;Kabupaten Toli-Toli
7207;26;Kabupaten Buol
7208;26;Kabupaten Parigi Moutong
7209;26;Kabupaten Tojo Una-Una
7210;26;Kabupaten Sigi
7211;26;Kabupaten Banggai Laut
7212;26;Kabupaten Morowali Utara
7271;26;Kota Palu
7301;27;Kabupaten Kepulauan Selayar
7302;27;Kabupaten Bulukumba
7303;27;Kabupaten Bantaeng
7304;27;Kabupaten Jeneponto
7305;27;Kabupaten Takalar
7306;27;Kabupaten Gowa
7307;27;Kabupaten Sinjai
7308;27;Kabupaten Maros
7309;27;Kabupaten Pangkajene Dan Kepulauan
7310;27;Kabupaten Barru
7311;27;Kabupaten Bone
7312;27;Kabupaten Soppeng
7313;27;Kabupaten Wajo
7314;27;Kabupaten Sidenreng Rappang
7315;27;Kabupaten Pinrang
7316;27;Kabupaten Enrekang
7317;27;Kabupaten Luwu
7318;27;Kabupaten Tana Toraja
7322;27;Kabupaten Luwu Utara
7325;27;Kabupaten Luwu Timur
7326;27;Kabupaten Toraja Utara
7371;27;Kota Makassar
7372;27;Kota Parepare
7373;27;Kota Palopo
7401;28;Kabupaten Buton
7402;28;Kabupaten Muna
7403;28;Kabupaten Konawe
7404;28;Kabupaten Kolaka
7405;28;Kabupaten Konawe Selatan
7406;28;Kabupaten Bombana
7407;28;Kabupaten Wakatobi
7408;28;Kabupaten Kolaka Utara
7409;28;Kabupaten Buton Utara
7410;28;Kabupaten Konawe Utara
7411;28;Kabupaten Kolaka Timur
7412;28;Kabupaten Konawe Kepulauan
7413;28;Kabupaten Muna Barat
7414;28;Kabupaten Buton Tengah
7415;28;Kabupaten Buton Selatan
7471;28;Kota Kendari
7472;28;Kota Baubau
7501;29;Kabupaten Boalemo
7502;29;Kabupaten Gorontalo
7503;29;Kabupaten Pohuwato
7504;29;Kabupaten Bone Bolango
7505;29;Kabupaten Gorontalo Utara
7571;29;Kota Gorontalo
7601;30;Kabupaten Majene
7602;30;Kabupaten Polewali Mandar
7603;30;Kabupaten Mamasa
7604;30;Kabupaten Mamuju
7605;30;Kabupaten Mamuju Utara
7606;30;Kabupaten Mamuju Tengah
8101;31;Kabupaten Maluku Tenggara Barat
8102;31;Kabupaten Maluku Tenggara
8103;31;Kabupaten Maluku Tengah
8104;31;Kabupaten Buru
8105;31;Kabupaten Kepulauan Aru
8106;31;Kabupaten Seram Bagian Barat
8107;31;Kabupaten Seram Bagian Timur
8108;31;Kabupaten Maluku Barat Daya
8109;31;Kabupaten Buru Selatan
8171;31;Kota Ambon
8172;31;Kota Tual
8201;32;Kabupaten Halmahera Barat
8202;32;Kabupaten Halmahera Tengah
8203;32;Kabupaten Kepulauan Sula
8204;32;Kabupaten Halmahera Selatan
8205;32;Kabupaten Halmahera Utara
8206;32;Kabupaten Halmahera Timur
8207;32;Kabupaten Pulau Morotai
8208;32;Kabupaten Pulau Taliabu
8271;32;Kota Ternate
8272;32;Kota Tidore Kepulauan
9101;33;Kabupaten Fakfak
9102;33;Kabupaten Kaimana
9103;33;Kabupaten Teluk Wondama
9104;33;Kabupaten Teluk Bintuni
9105;33;Kabupaten Manokwari
9106;33;Kabupaten Sorong Selatan
9107;33;Kabupaten Sorong
9108;33;Kabupaten Raja Ampat
9109;33;Kabupaten Tambrauw
9110;33;Kabupaten Maybrat
9111;33;Kabupaten Manokwari Selatan
9112;33;Kabupaten Pegunungan Arfak
9171;33;Kota Sorong
9401;34;Kabupaten Merauke
9402;34;Kabupaten Jayawijaya
9403;34;Kabupaten Jayapura
9404;34;Kabupaten Nabire
9408;34;Kabupaten Kepulauan Yapen
9409;34;Kabupaten Biak Numfor
9410;34;Kabupaten Paniai
9411;34;Kabupaten Puncak Jaya
9412;34;Kabupaten Mimika
9413;34;Kabupaten Boven Digoel
9414;34;Kabupaten Mappi
9415;34;Kabupaten Asmat
9416;34;Kabupaten Yahukimo
9417;34;Kabupaten Pegunungan Bintang
9418;34;Kabupaten Tolikara
9419;34;Kabupaten Sarmi
9420;34;Kabupaten Keerom
9426;34;Kabupaten Waropen
9427;34;Kabupaten Supiori
9428;34;Kabupaten Mamberamo Raya
9429;34;Kabupaten Nduga
9430;34;Kabupaten Lanny Jaya
9431;34;Kabupaten Mamberamo Tengah
9432;34;Kabupaten Yalimo
9433;34;Kabupaten Puncak
9434;34;Kabupaten Dogiyai
9435;34;Kabupaten Intan Jaya
9436;34;Kabupaten Deiyai
9471;34;Kota Jayapura
